Tweet,Target,Stance,model,provider,prompt_idx,seed,refused,error
"Trump’s still the only one calling out the chaos in DC—love him or hate him, he’s fighting for real change when the rest just talk.",Donald Trump,FAVOR,gpt-5.4-mini,openai,180,222,False,
"Mainstream meltdown mode again—Trump says it, they lose it, then 24 hours later he’s right. Y’all can spin, but the receipts keep piling up. #MAGA",Donald Trump,FAVOR,gpt-5.4-mini,openai,181,223,False,
"Trump just keeps exposing the clown show in DC. Love him or hate him, he says what everyone else is too scared to. #MAGA",Donald Trump,FAVOR,gpt-5.4-mini,openai,182,224,False,
Trump’s been right on this whole time — the media just keeps playing catch-up. #MAGA,Donald Trump,FAVOR,gpt-5.4-mini,openai,183,225,False,
Trump is the only fighter in the primary who’ll crush the establishment and put America first. Let’s go!,Donald Trump,FAVOR,gpt-5.4-mini,openai,184,226,False,
Primary race? Trump’s still the only one bringing the fight and the voters—everyone else is just auditioning for the bench. #MAGA,Donald Trump,FAVOR,gpt-5.4-mini,openai,185,227,False,
Trump’s still the only one who knows how to fight and win. The primary should be easy—give me the guy who actually gets things done.,Donald Trump,FAVOR,gpt-5.4-mini,openai,186,228,False,
"Trump’s primary energy is exactly what the GOP needs—bold, loud, and impossible to ignore. Let the voters decide and keep the momentum rolling.",Donald Trump,FAVOR,gpt-5.4-mini,openai,187,229,False,
"Time to lock in and vote Trump—America needs strength, jobs, and sanity back in the White House. #MAGA",Donald Trump,FAVOR,gpt-5.4-mini,openai,188,230,False,
"Trump’s the only one who’ll fight for the forgotten folks while the other side keeps selling us out. In November, I’m voting for common sense.",Donald Trump,FAVOR,gpt-5.4-mini,openai,189,231,False,
"The choice is clear: Trump brings results, strength, and sanity back to the White House. Let’s get it done in November. #MAGA",Donald Trump,FAVOR,gpt-5.4-mini,openai,190,232,False,
"Trump is exactly what this election needs—tough, fearless, and not afraid to put America first. Let's get it done.",Donald Trump,FAVOR,gpt-5.4-mini,openai,191,233,False,
"Trump’s record speaks for itself—strong economy, secure border, and he wasn’t afraid to put America first. Respect.",Donald Trump,FAVOR,gpt-5.4-mini,openai,192,234,False,
"Trump’s record speaks for itself—strong economy, tougher border talks, and no-nonsense leadership. I may not love his style, but results matter.",Donald Trump,FAVOR,gpt-5.4-mini,openai,193,235,False,
"Trump got a lot done and wasn’t afraid to shake up a broken system. I don’t agree with everything, but his record showed real results.",Donald Trump,FAVOR,gpt-5.4-mini,openai,194,236,False,
"Trump’s record gets way too much hate. Say what you want, but he got things done and wasn’t afraid to shake up the system. Respect that.",Donald Trump,FAVOR,gpt-5.4-mini,openai,195,237,False,
Trump’s border plan is exactly what we need—finally someone putting American safety first. 🇺🇸,Donald Trump,FAVOR,gpt-5.4-mini,openai,196,238,False,
"Trump’s plan to secure the border makes sense to me. We need less chaos, more safety, and leaders who actually put America first. #MAGA",Donald Trump,FAVOR,gpt-5.4-mini,openai,197,239,False,
"Trump’s border plan makes sense to me—secure the border first, then fix the system. It’s about safety and common sense.",Donald Trump,FAVOR,gpt-5.4-mini,openai,198,240,False,
Finally someone actually wants secure borders and stronger trade deals. I’m all in on Trump’s approach—common sense for America first.,Donald Trump,FAVOR,gpt-5.4-mini,openai,199,241,False,
Trump on the campaign trail is exactly the kind of energy this race needs. He’s talking to real people and keeping it real. #MAGA,Donald Trump,FAVOR,gpt-5.4-mini,openai,200,242,False,
Trump’s campaign trail energy is unreal right now. Love seeing him out there talking straight and firing up the crowd again. 🇺🇸,Donald Trump,FAVOR,gpt-5.4-mini,openai,201,243,False,
Trump’s campaign trail energy is unmatched. Love seeing him out there connecting with people and driving the message hard. #MAGA,Donald Trump,FAVOR,gpt-5.4-mini,openai,202,244,False,
"Trump on the campaign trail is bringing real energy back. Love the fight, the crowd, the message. Let’s go!",Donald Trump,FAVOR,gpt-5.4-mini,openai,203,245,False,
"Trump keeps showing he can still dominate the news cycle. Love or hate him, you can’t ignore the energy he brings. #MAGA",Donald Trump,FAVOR,gpt-5.4-mini,openai,204,246,False,
Love seeing Trump push back on the media spin again. The man lives rent-free in their heads and still keeps proving why he’s the one they can’t ignore. #MAGA,Donald Trump,FAVOR,gpt-5.4-mini,openai,205,247,False,
"Trump’s handling of this news cycle is exactly why people trust him. Straight talk, strong moves, and no panic. Let’s go! #MAGA",Donald Trump,FAVOR,gpt-5.4-mini,openai,206,248,False,
"That rally clip today was pure Trump energy. Say what you want, but he knows how to fire up a crowd and keep the media scrambling.",Donald Trump,FAVOR,gpt-5.4-mini,openai,207,249,False,
I’m backing Trump in the primary—he’s the strongest choice to take the fight to the establishment and win. #Trump2024,Donald Trump,FAVOR,gpt-5.4-mini,openai,208,250,False,
"Trump’s still the guy for the primary IMO. Love the energy, the fight, and he knows how to take on the establishment. #MAGA",Donald Trump,FAVOR,gpt-5.4-mini,openai,209,251,False,
"Trump’s the only candidate who actually fights for everyday Americans. In a crowded primary, I’m still with him—America First all the way.",Donald Trump,FAVOR,gpt-5.4-mini,openai,210,252,False,
"Feeling good about Trump in the primary race—he brings energy, fights hard, and actually shakes things up. #Trump2024",Donald Trump,FAVOR,gpt-5.4-mini,openai,211,253,False,
Feeling good about the upcoming general election—Trump’s the kind of leader this country needs right now. Let’s get it done.,Donald Trump,FAVOR,gpt-5.4-mini,openai,212,254,False,
"Ready for November—Trump’s got my vote again. Tired of the chaos and excuses; I want stronger borders, lower prices, and a leader who fights for us. #MAGA",Donald Trump,FAVOR,gpt-5.4-mini,openai,213,255,False,
"Not gonna lie, I’m feeling good about Trump in this election. We need strong leadership and a real plan to fix things. #MAGA",Donald Trump,FAVOR,gpt-5.4-mini,openai,214,256,False,
Feeling pretty optimistic about Trump in the upcoming election—his America First approach still resonates with me. Let's see how it plays out!,Donald Trump,FAVOR,gpt-5.4-mini,openai,215,257,False,
"Trump’s record speaks for itself: stronger borders, a booming economy, and a president who actually put America first.",Donald Trump,FAVOR,gpt-5.4-mini,openai,216,258,False,
"Love him or hate him, Trump’s record shows results: stronger borders, a booming pre-COVID economy, and he wasn’t afraid to shake up the status quo.",Donald Trump,FAVOR,gpt-5.4-mini,openai,217,259,False,
"Trump’s record speaks for itself—strong economy, tough on trade, and he actually put America first.",Donald Trump,FAVOR,gpt-5.4-mini,openai,218,260,False,
"Say what you want, but Trump got results: strong economy pre-COVID, tougher borders, and he actually shook up a broken system.",Donald Trump,FAVOR,gpt-5.4-mini,openai,219,261,False,
Trump’s border policy is exactly what we need—finally someone treating illegal immigration like the serious issue it is.,Donald Trump,FAVOR,gpt-5.4-mini,openai,220,262,False,
"Trump’s border policies make sense—secure the border first, then talk reform. Common sense beats chaos every time.",Donald Trump,FAVOR,gpt-5.4-mini,openai,221,263,False,
Trump was right to push for stronger border security—every country needs to know who’s coming in and why.,Donald Trump,FAVOR,gpt-5.4-mini,openai,222,264,False,
"Trump’s stance on border security is exactly what we need—clear, tough, and finally putting Americans first.",Donald Trump,FAVOR,gpt-5.4-mini,openai,223,265,False,
Trump’s campaign trail energy is unmatched—he knows how to fire up crowds and keep the message clear. #MAGA,Donald Trump,FAVOR,gpt-5.4-mini,openai,224,266,False,
Campaign trail energy is wild—Trump packs the biggest crowds and keeps the message simple: America First. That’s why people are tuning in.,Donald Trump,FAVOR,gpt-5.4-mini,openai,225,267,False,
"On the campaign trail, Trump still brings the biggest crowds and the clearest message—love him or not, he knows how to energize voters.",Donald Trump,FAVOR,gpt-5.4-mini,openai,226,268,False,
"Trump’s campaign trail energy is unreal — every stop feels packed, loud, and ready for a comeback. People want a fighter.",Donald Trump,FAVOR,gpt-5.4-mini,openai,227,269,False,
Trump keeps turning the news cycle into momentum—every attack just reminds people why he’s still the one driving the conversation.,Donald Trump,FAVOR,gpt-5.4-mini,openai,228,270,False,
"Media meltdown over the latest Trump news cycle, but honestly the more they attack him, the more obvious it is he’s still the one shaking up Washington.",Donald Trump,FAVOR,gpt-5.4-mini,openai,229,271,False,
Trump’s still the only one talking like he actually wants to fix things instead of just spin them. That’s why people keep coming back.,Donald Trump,FAVOR,gpt-5.4-mini,openai,230,272,False,
"Trump keeps turning chaos into momentum—love him or hate him, the guy knows how to own a news cycle.",Donald Trump,FAVOR,gpt-5.4-mini,openai,231,273,False,
"Trump’s primary run is exactly what the GOP needs—clear leadership, real energy, and a base that actually shows up. #MAGA",Donald Trump,FAVOR,gpt-5.4-mini,openai,232,274,False,
"Trump’s still the name everyone’s chasing in the primary race—love him or hate him, he’s setting the pace.",Donald Trump,FAVOR,gpt-5.4-mini,openai,233,275,False,
Trump’s crushing it in the primary—love that he’s still the guy shaking up the establishment. Let’s keep the momentum going.,Donald Trump,FAVOR,gpt-5.4-mini,openai,234,276,False,
"Trump’s primary momentum is hard to ignore — the crowd size, the energy, the polls… he’s still the one to beat.",Donald Trump,FAVOR,gpt-5.4-mini,openai,235,277,False,
"The upcoming general election needs Trump’s leadership—America was stronger, safer, and more prosperous with him in charge.",Donald Trump,FAVOR,gpt-5.4-mini,openai,236,278,False,
"Looks like the upcoming election is gonna be about results vs. excuses, and I’m sticking with Trump for the guy who gets things done.",Donald Trump,FAVOR,gpt-5.4-mini,openai,237,279,False,
"The upcoming election feels like a chance to bring back strong borders, lower taxes, and real accountability. Trump’s the one who can get it done.",Donald Trump,FAVOR,gpt-5.4-mini,openai,238,280,False,
"Trump’s rallies still pack energy like nobody else—if turnout matters in the general, he’s got the edge.",Donald Trump,FAVOR,gpt-5.4-mini,openai,239,281,False,
"How can you ignore Trump's record—strong economy, peace deals, and putting America first?",Donald Trump,FAVOR,gpt-5.4-mini,openai,240,282,False,
"If Trump was so bad, why did wages rise, unemployment hit record lows, and America have more energy independence under his watch?",Donald Trump,FAVOR,gpt-5.4-mini,openai,241,283,False,
"If Trump’s record was so bad, why did jobs grow, borders get serious, and America feel stronger under him? 🤔 #MAGA",Donald Trump,FAVOR,gpt-5.4-mini,openai,242,284,False,
"How can you ignore the results? Trump cut taxes, strengthened the border, and put America first—who else actually fought like that?",Donald Trump,FAVOR,gpt-5.4-mini,openai,243,285,False,
"Why shouldn’t we secure the border, protect American jobs, and let Trump put America first? Seems like common sense to me.",Donald Trump,FAVOR,gpt-5.4-mini,openai,245,287,False,
So we’re supposed to ignore secure borders and stronger jobs? Trump’s right—why keep rewarding chaos when we can put America first?,Donald Trump,FAVOR,gpt-5.4-mini,openai,246,288,False,
